Employee ID,Age,Department,Position,Salary,Joining Date,Performance,Location,Education,Manager ID,Years in Company,Gender
2228,30,Marketing,Intern,75345,2011-05-05,Good,Dallas,Master's,5372,8,Male
2229,43,Sales,Junior,94994,2020-01-15,Average,New York,Master's,1279,14,Male
2230,55,Marketing,Junior,37065,2015-09-03,Excellent,New York,PhD,33,17,Male
2231,35,Finance,Junior,82532,2010-06-13,Good,New York,Master's,5950,17,Female
2232,41,Finance,Manager,139329,2013-06-14,Below Average,San Francisco,High School,4100,6,Male
2233,57,Finance,Manager,90749,2011-03-11,Below Average,Los Angeles,PhD,4114,12,Male
2234,65,Marketing,Manager,149985,2012-02-19,Below Average,Los Angeles,Bachelor's,3363,16,Female
2235,43,Sales,Junior,118083,2024-12-19,Below Average,San Francisco,High School,5888,0,Male
2236,31,Finance,Manager,62466,2020-09-30,Below Average,Chicago,High School,4089,17,Male
2237,49,Finance,Junior,81349,2012-09-28,Average,Dallas,Master's,568,10,Female
2238,29,Sales,Manager,74539,2022-05-26,Good,San Francisco,High School,6446,0,Female
2239,51,Engineering,Manager,64464,2025-01-01,Excellent,New York,Bachelor's,136,18,Female
2240,59,Marketing,Manager,32229,2016-08-07,Good,New York,Master's,4822,18,Female
2241,63,HR,Senior,66876,2016-07-12,Good,Los Angeles,High School,9946,16,Male
2242,53,Sales,Senior,123813,2018-12-03,Excellent,New York,Bachelor's,1662,6,Male
2243,38,Finance,Intern,59495,2024-03-04,Good,San Francisco,PhD,4073,16,Male
2244,58,Finance,Intern,118600,2015-03-19,Excellent,Dallas,PhD,9519,13,Female
2245,44,Engineering,Junior,41254,2019-12-26,Excellent,Los Angeles,High School,3123,19,Male
2246,40,Marketing,Senior,72705,2017-12-20,Good,Dallas,Bachelor's,958,13,Male
2247,38,Sales,Senior,124350,2019-06-13,Excellent,San Francisco,High School,7763,11,Male
2248,65,HR,Junior,36844,2022-10-31,Good,Dallas,High School,3741,17,Female
2249,62,Engineering,Manager,90249,2014-05-16,Excellent,Chicago,High School,2795,10,Female
2250,61,HR,Manager,65154,2022-07-13,Good,San Francisco,High School,498,7,Male
2251,35,HR,Intern,97395,2017-06-23,Average,Dallas,Master's,3999,0,Female
2252,63,Engineering,Intern,119394,2024-10-04,Good,San Francisco,High School,2787,12,Male
2253,61,Engineering,Junior,41668,2014-03-22,Average,Chicago,High School,6509,2,Female
2254,36,Marketing,Senior,77021,2010-11-15,Good,San Francisco,PhD,5580,14,Male
2255,23,HR,Senior,57812,2010-12-18,Below Average,New York,Master's,6916,6,Female
2256,40,Marketing,Intern,39748,2010-08-26,Below Average,Dallas,PhD,5405,1,Male
2257,53,Engineering,Manager,136952,2012-06-16,Excellent,Los Angeles,Bachelor's,1647,8,Female
2258,43,Sales,Junior,40981,2014-12-06,Good,New York,Bachelor's,424,9,Female
2259,41,HR,Junior,38604,2018-10-21,Excellent,Los Angeles,Master's,9563,4,Female
2260,39,Engineering,Manager,68502,2020-07-25,Below Average,Dallas,High School,5605,12,Female
2261,34,HR,Manager,35056,2023-11-01,Below Average,Los Angeles,Bachelor's,3197,14,Female
2262,48,Sales,Junior,51899,2016-11-16,Below Average,Chicago,High School,1943,3,Female
2263,46,Sales,Senior,133802,2014-01-02,Below Average,Los Angeles,Master's,4373,9,Female
2264,64,Engineering,Intern,60925,2018-02-22,Excellent,New York,Master's,8584,14,Female
2265,65,Marketing,Intern,90850,2022-04-20,Excellent,Los Angeles,High School,2557,20,Female
2266,36,HR,Junior,36601,2015-01-12,Below Average,Los Angeles,Master's,7638,20,Male
2267,27,Engineering,Senior,98725,2010-11-23,Good,Los Angeles,Bachelor's,362,17,Female
2268,30,Sales,Junior,74849,2020-11-01,Below Average,Los Angeles,Master's,2251,4,Male
2269,35,Engineering,Manager,113026,2021-05-30,Good,New York,PhD,4228,18,Male
2270,54,HR,Junior,67169,2010-09-28,Below Average,San Francisco,PhD,4415,16,Female
2271,54,Engineering,Manager,70420,2021-09-15,Below Average,San Francisco,Master's,874,18,Male
2272,44,Engineering,Junior,114721,2024-07-20,Good,New York,Bachelor's,1268,1,Female
2273,32,Finance,Senior,117843,2010-08-06,Average,San Francisco,Master's,6736,10,Female
2274,37,Engineering,Intern,116186,2010-05-28,Average,Dallas,PhD,1775,16,Female
2275,22,Marketing,Senior,32024,2011-04-24,Good,Los Angeles,PhD,6913,13,Male
2276,38,Sales,Junior,90490,2014-08-05,Below Average,Dallas,High School,6998,5,Female
2277,25,Finance,Senior,43971,2010-03-25,Excellent,Los Angeles,High School,3455,1,Female
2278,63,Marketing,Senior,79648,2024-09-13,Average,Dallas,PhD,8277,1,Female
2279,58,Engineering,Junior,126557,2020-06-23,Below Average,New York,Master's,2205,9,Female
2280,57,HR,Manager,31660,2019-05-30,Excellent,Chicago,Bachelor's,1401,13,Female
2281,55,Finance,Intern,104115,2011-02-23,Excellent,Los Angeles,High School,9987,10,Female
2282,23,Finance,Senior,81016,2020-04-01,Below Average,Chicago,Master's,3899,0,Male
2283,24,Engineering,Senior,114967,2014-05-05,Average,Los Angeles,Bachelor's,3688,10,Male
2284,29,Sales,Junior,39929,2013-07-01,Below Average,Dallas,PhD,5198,14,Male
2285,53,Finance,Senior,45322,2014-09-14,Average,Dallas,PhD,7431,7,Female
2286,56,Marketing,Manager,92520,2019-01-17,Average,Dallas,Bachelor's,7174,6,Female
2287,64,Marketing,Junior,97895,2017-04-08,Below Average,New York,Master's,4295,0,Male
2288,61,Finance,Senior,90077,2011-05-26,Below Average,New York,PhD,9492,19,Female
2289,40,Marketing,Manager,51628,2015-05-13,Good,New York,High School,7341,7,Female
2290,65,Finance,Manager,92582,2024-08-12,Below Average,San Francisco,Bachelor's,8601,7,Female
2291,35,HR,Manager,58184,2017-04-12,Below Average,San Francisco,PhD,5347,7,Male
2292,63,HR,Intern,79768,2022-04-05,Average,New York,Bachelor's,4355,11,Female
2293,56,Engineering,Intern,110454,2012-09-11,Good,San Francisco,Master's,9970,13,Male
2294,59,Sales,Junior,45962,2020-01-08,Excellent,Los Angeles,Master's,8238,1,Female
2295,28,Finance,Junior,134639,2024-02-21,Excellent,San Francisco,PhD,8226,15,Female
2296,47,Engineering,Junior,92721,2010-10-05,Average,Los Angeles,Bachelor's,7981,16,Male
2297,63,Sales,Manager,140181,2017-03-20,Good,Chicago,High School,1750,5,Male
2298,22,HR,Manager,84163,2023-08-17,Average,New York,Bachelor's,8355,6,Female
2299,40,Engineering,Senior,40934,2024-04-12,Good,New York,Bachelor's,5137,8,Male
2300,35,Sales,Intern,80887,2021-06-20,Excellent,Los Angeles,PhD,4533,10,Female
2301,57,Engineering,Manager,85748,2021-05-29,Good,Chicago,PhD,5308,2,Female
2302,48,Sales,Junior,127602,2019-08-22,Excellent,Dallas,Bachelor's,6181,10,Male
2303,57,Engineering,Intern,127837,2019-07-08,Good,Chicago,High School,7580,10,Female
2304,32,Sales,Intern,63165,2017-07-03,Good,Dallas,PhD,801,2,Female
2305,41,Engineering,Senior,59781,2014-10-09,Good,New York,PhD,5393,16,Female
2306,45,Engineering,Intern,79365,2012-06-07,Average,San Francisco,PhD,7164,0,Male
2307,32,Marketing,Senior,121147,2018-01-12,Good,New York,Bachelor's,3596,1,Male
2308,62,Finance,Manager,121040,2023-01-11,Excellent,San Francisco,Bachelor's,6122,8,Male
2309,27,HR,Intern,105253,2017-09-05,Excellent,Los Angeles,PhD,9239,17,Male
2310,25,Sales,Junior,104176,2023-12-29,Good,Dallas,Bachelor's,7404,6,Male
2311,31,Finance,Intern,78901,2024-06-21,Good,Chicago,PhD,8611,15,Female
2312,54,Sales,Intern,94567,2024-07-27,Average,Chicago,High School,6878,12,Female
2313,56,Marketing,Manager,115610,2015-04-05,Good,San Francisco,Master's,6285,13,Female
2314,40,HR,Senior,40232,2010-11-11,Good,Los Angeles,Bachelor's,5710,18,Male
2315,48,Sales,Junior,78270,2019-04-08,Below Average,Dallas,Bachelor's,2403,1,Male
2316,32,Engineering,Manager,141052,2020-06-21,Average,Chicago,Bachelor's,960,4,Female
2317,36,Marketing,Junior,59738,2011-05-24,Below Average,Chicago,Bachelor's,4062,14,Female
2318,59,Finance,Manager,129337,2012-01-04,Below Average,Chicago,Bachelor's,445,3,Male
2319,57,Sales,Junior,129597,2020-05-10,Average,Dallas,Bachelor's,9890,12,Male
2320,53,Finance,Intern,78950,2022-09-26,Average,New York,PhD,9010,9,Female
2321,24,HR,Intern,146697,2016-04-25,Below Average,Dallas,PhD,4119,1,Male
2322,29,Finance,Junior,149380,2013-09-20,Excellent,Dallas,Bachelor's,9606,4,Male
2323,41,Finance,Manager,126932,2022-04-16,Good,Chicago,Master's,5850,8,Male
2324,61,Finance,Junior,54890,2025-01-30,Below Average,Dallas,Master's,6383,3,Female
2325,53,HR,Intern,65456,2017-10-06,Excellent,New York,PhD,827,1,Male
2326,23,Sales,Junior,46643,2019-08-21,Good,New York,Bachelor's,2908,12,Male
2327,58,Engineering,Intern,138078,2013-11-27,Below Average,Los Angeles,Bachelor's,9628,20,Male
2328,62,Finance,Manager,83239,2010-02-21,Excellent,Chicago,Bachelor's,2384,13,Female
2329,40,Sales,Manager,58283,2012-06-21,Good,Chicago,Bachelor's,4636,6,Female
2330,54,Sales,Intern,120993,2023-04-07,Average,Chicago,High School,8124,16,Female
2331,48,Marketing,Senior,71751,2011-11-23,Good,Dallas,Bachelor's,6782,14,Male
2332,30,Engineering,Junior,54180,2011-03-26,Good,Los Angeles,High School,1175,19,Female
2333,60,Sales,Intern,44734,2011-01-02,Average,San Francisco,PhD,3029,12,Male
2334,23,Sales,Senior,38057,2020-03-20,Good,San Francisco,Master's,4352,4,Female
2335,27,Engineering,Intern,67169,2011-05-21,Good,San Francisco,High School,7703,7,Female
2336,40,HR,Junior,52795,2011-03-21,Average,San Francisco,Bachelor's,3799,19,Female
2337,63,HR,Intern,84533,2025-01-18,Below Average,New York,Master's,7941,17,Female
2338,60,Marketing,Junior,72167,2023-10-16,Excellent,New York,Bachelor's,5408,1,Female
2339,57,Marketing,Manager,137128,2011-11-01,Below Average,Chicago,High School,128,5,Male
2340,42,Sales,Manager,37280,2013-08-27,Good,Dallas,PhD,1488,12,Female
2341,52,Marketing,Intern,102007,2016-03-25,Good,New York,Bachelor's,6661,18,Female
2342,51,Sales,Senior,36939,2016-05-31,Average,San Francisco,PhD,5592,5,Male
2343,22,HR,Manager,77506,2017-11-25,Average,Los Angeles,High School,6725,0,Female
2344,45,Marketing,Junior,83885,2014-09-26,Good,Chicago,Master's,764,19,Female
2345,57,Sales,Senior,86111,2014-10-19,Excellent,Los Angeles,Bachelor's,7898,5,Male
2346,34,Engineering,Intern,91810,2014-07-23,Average,Dallas,Bachelor's,2811,11,Male
2347,46,HR,Manager,119686,2011-02-04,Good,San Francisco,PhD,1658,4,Female
2348,43,HR,Manager,131602,2014-07-14,Below Average,Dallas,Master's,7314,1,Female
2349,29,HR,Senior,61371,2017-04-12,Good,San Francisco,Bachelor's,1151,1,Male
2350,43,HR,Senior,125586,2011-03-22,Below Average,San Francisco,Bachelor's,3955,17,Female
2351,23,Engineering,Manager,37847,2017-12-20,Good,Chicago,Bachelor's,3104,12,Male
2352,59,Engineering,Junior,133660,2011-07-09,Average,Chicago,PhD,6387,11,Male
2353,47,HR,Junior,35063,2024-09-10,Below Average,Chicago,Bachelor's,9954,7,Male
2354,39,HR,Intern,78124,2013-08-16,Average,Los Angeles,Master's,6179,18,Female
2355,22,Finance,Junior,82899,2018-02-20,Good,Los Angeles,PhD,2050,8,Female
2356,46,Engineering,Senior,106274,2010-08-03,Average,New York,Master's,4599,14,Female
2357,24,Sales,Intern,116566,2010-04-26,Excellent,Chicago,PhD,9377,17,Male
2358,63,Sales,Manager,64385,2017-09-07,Average,New York,PhD,9371,16,Female
2359,22,Finance,Junior,66280,2020-03-06,Excellent,San Francisco,Bachelor's,4310,13,Male
2360,32,Sales,Manager,91488,2017-01-16,Below Average,Chicago,Master's,713,10,Male
2361,63,Sales,Senior,115151,2019-01-15,Excellent,San Francisco,Bachelor's,9091,4,Male
2362,31,HR,Senior,57179,2013-02-01,Average,Chicago,PhD,9031,19,Female
2363,59,HR,Senior,148974,2023-09-20,Excellent,Los Angeles,Bachelor's,570,10,Male
2364,47,Engineering,Manager,125782,2023-03-03,Below Average,Chicago,Master's,7490,9,Female
2365,44,Marketing,Intern,38137,2012-07-30,Good,Dallas,Bachelor's,2900,17,Female
2366,55,Engineering,Junior,112611,2024-07-22,Good,San Francisco,PhD,7940,17,Female
2367,43,Finance,Junior,145809,2011-09-01,Below Average,San Francisco,High School,3418,5,Female
2368,29,Finance,Intern,92129,2020-10-16,Below Average,San Francisco,High School,1690,16,Female
2369,36,Sales,Senior,61653,2018-09-26,Excellent,San Francisco,Bachelor's,2421,15,Female
2370,30,Finance,Junior,111503,2019-03-11,Below Average,San Francisco,PhD,1728,20,Male
2371,40,Finance,Senior,59419,2021-11-22,Average,Chicago,High School,8534,13,Male
2372,45,Sales,Senior,84453,2010-03-04,Average,Dallas,Master's,7821,5,Male
2373,30,Finance,Intern,83638,2024-01-12,Below Average,Dallas,Bachelor's,7625,4,Male
2374,22,Marketing,Manager,65493,2015-08-30,Below Average,New York,PhD,5083,18,Male
2375,64,Sales,Intern,59180,2021-09-08,Excellent,New York,High School,1328,2,Male
2376,31,Engineering,Intern,88784,2015-07-02,Average,Los Angeles,PhD,9167,12,Female
2377,35,HR,Manager,110720,2011-01-12,Excellent,New York,High School,5306,7,Female
2378,55,Engineering,Manager,74236,2020-07-23,Below Average,Los Angeles,High School,2073,0,Male
2379,60,Sales,Junior,68056,2023-12-06,Average,New York,Master's,2977,6,Female
2380,37,Engineering,Junior,35854,2018-08-16,Below Average,New York,Bachelor's,8122,2,Male
2381,34,Finance,Senior,71230,2018-11-09,Excellent,Chicago,High School,9681,2,Male
2382,41,Marketing,Manager,128534,2017-10-10,Good,San Francisco,PhD,6345,2,Female
2383,63,Marketing,Intern,96134,2014-04-18,Below Average,Dallas,Master's,8384,7,Female
2384,61,Sales,Senior,48721,2025-01-31,Average,Dallas,Bachelor's,6075,10,Male
2385,33,HR,Senior,86528,2011-10-17,Excellent,New York,Master's,8955,6,Male
2386,30,Finance,Manager,123280,2014-07-08,Excellent,Chicago,Bachelor's,4670,13,Male
2387,51,HR,Manager,36746,2023-09-01,Average,Dallas,PhD,6902,5,Female
2388,32,Finance,Intern,77524,2019-01-10,Good,Dallas,Master's,2806,19,Female
2389,25,HR,Intern,146278,2017-03-28,Below Average,Los Angeles,Bachelor's,785,16,Male
2390,24,HR,Junior,30368,2024-08-20,Below Average,Chicago,High School,1567,17,Female
2391,44,Marketing,Manager,84313,2020-01-30,Excellent,Dallas,High School,2745,10,Male
2392,61,Finance,Senior,85603,2011-05-14,Excellent,Los Angeles,High School,1436,15,Female
2393,46,Engineering,Manager,138630,2021-08-04,Below Average,Dallas,PhD,2303,16,Female
2394,27,HR,Junior,51186,2020-06-24,Good,Dallas,PhD,8255,12,Male
2395,35,Sales,Intern,127249,2017-02-27,Below Average,San Francisco,PhD,7451,17,Female
2396,61,Engineering,Manager,50011,2014-10-28,Good,Los Angeles,Bachelor's,6254,14,Male
2397,41,Engineering,Intern,128809,2016-03-14,Average,San Francisco,High School,7566,16,Male
2398,60,Sales,Intern,47606,2023-06-12,Average,Los Angeles,PhD,1607,11,Female
2399,27,Engineering,Senior,49379,2010-11-12,Excellent,New York,PhD,3639,14,Male
2400,63,Marketing,Manager,62434,2024-06-05,Below Average,Los Angeles,Master's,9929,15,Female
2401,27,Engineering,Manager,93555,2012-05-07,Below Average,San Francisco,PhD,2122,1,Female
2402,54,HR,Senior,74736,2015-03-29,Excellent,New York,PhD,5561,2,Male
2403,39,Marketing,Junior,141494,2021-06-23,Good,Los Angeles,PhD,4566,10,Male
2404,46,HR,Intern,48932,2011-11-05,Good,San Francisco,High School,5706,15,Female
2405,57,Finance,Junior,141422,2017-05-15,Average,New York,Bachelor's,3774,1,Male
2406,39,HR,Senior,73557,2024-09-14,Average,Chicago,Master's,1485,7,Female
2407,32,HR,Intern,108289,2017-09-18,Good,Los Angeles,PhD,1656,3,Male
2408,46,HR,Manager,71309,2019-08-24,Good,Chicago,Master's,1242,12,Female
2409,36,Engineering,Junior,130059,2011-07-01,Good,Chicago,PhD,2488,5,Female
2410,58,Sales,Senior,84000,2023-09-18,Good,San Francisco,High School,7139,9,Female
2411,50,HR,Manager,49004,2018-12-26,Good,Dallas,Master's,9589,19,Female
2412,57,Marketing,Junior,87614,2021-12-25,Good,Los Angeles,PhD,9825,14,Male
2413,48,HR,Intern,145903,2017-06-18,Excellent,Dallas,High School,4652,10,Male
2414,52,Engineering,Senior,91365,2014-04-12,Below Average,New York,PhD,773,8,Male
2415,40,Finance,Intern,57550,2010-09-08,Excellent,San Francisco,PhD,1237,1,Female
2416,46,HR,Junior,134924,2019-01-31,Excellent,New York,High School,5867,10,Female
2417,64,Sales,Junior,56976,2011-07-08,Good,Dallas,PhD,7369,7,Female
2418,50,Marketing,Senior,145165,2018-11-19,Excellent,Los Angeles,Master's,1950,6,Female
2419,53,Engineering,Senior,132311,2019-05-31,Good,Chicago,High School,5140,12,Male
2420,34,Sales,Manager,85326,2016-11-23,Good,Dallas,PhD,3494,12,Female
2421,56,HR,Junior,78521,2019-01-21,Excellent,Los Angeles,Master's,5463,2,Male
2422,25,Engineering,Intern,89314,2024-07-26,Average,Los Angeles,High School,8028,18,Male
2423,50,HR,Senior,55017,2013-09-21,Excellent,Dallas,High School,1979,18,Female
2424,57,HR,Intern,41742,2017-02-27,Average,New York,Master's,8110,5,Female
2425,34,Sales,Junior,57893,2020-02-03,Good,San Francisco,High School,1685,12,Female
2426,64,Engineering,Manager,89911,2012-03-16,Good,New York,Bachelor's,6397,16,Male
2427,35,Sales,Senior,132290,2014-06-03,Average,New York,Bachelor's,7673,10,Female
2428,41,Marketing,Senior,40067,2024-07-24,Average,Chicago,PhD,2945,8,Male
2429,44,Marketing,Intern,141610,2011-07-19,Below Average,Los Angeles,Bachelor's,9222,2,Male
2430,63,Engineering,Senior,127562,2011-09-22,Good,San Francisco,PhD,1043,4,Male
2431,32,Finance,Intern,90162,2020-07-27,Below Average,Chicago,PhD,4365,18,Female
2432,48,Finance,Intern,110294,2019-07-28,Excellent,Los Angeles,Bachelor's,1553,9,Male
2433,22,HR,Intern,97712,2025-01-31,Excellent,Chicago,Master's,60,16,Female
2434,31,Engineering,Junior,83848,2013-04-21,Good,Dallas,High School,896,2,Female
2435,22,Finance,Senior,113610,2022-07-18,Good,Dallas,Master's,6287,13,Male
2436,29,Finance,Manager,40941,2018-12-26,Good,Los Angeles,Bachelor's,8648,13,Female
2437,33,Engineering,Senior,63009,2011-06-07,Average,San Francisco,Bachelor's,3935,8,Female
2438,53,Sales,Senior,36050,2010-02-10,Good,Dallas,Bachelor's,7207,0,Female
2439,41,HR,Intern,47008,2023-04-30,Good,New York,Master's,4321,20,Female
2440,51,Marketing,Intern,52696,2022-01-24,Excellent,Chicago,Bachelor's,960,2,Female
2441,43,Engineering,Senior,86642,2011-01-05,Good,Chicago,PhD,2552,15,Female
2442,42,Marketing,Manager,101165,2012-09-28,Below Average,Chicago,PhD,2149,5,Female
2443,30,Sales,Junior,51033,2010-08-06,Excellent,San Francisco,PhD,4744,17,Female
2444,51,Marketing,Intern,137417,2015-01-25,Good,Los Angeles,Bachelor's,3181,12,Female
2445,61,Finance,Senior,119525,2020-03-29,Good,Los Angeles,Master's,6548,8,Female
2446,48,HR,Intern,59261,2023-02-12,Excellent,Los Angeles,Bachelor's,3736,8,Female
2447,38,Marketing,Junior,32651,2010-09-18,Good,New York,PhD,2609,15,Male
2448,32,HR,Junior,37125,2018-09-05,Excellent,Dallas,High School,3099,2,Male
2449,44,HR,Senior,42928,2016-05-11,Good,Los Angeles,PhD,9496,5,Female
2450,30,HR,Intern,70234,2022-11-05,Average,San Francisco,Master's,2147,13,Female
2451,39,Engineering,Senior,44691,2011-09-08,Average,New York,Master's,9252,2,Male
2452,48,Sales,Manager,88170,2019-08-15,Average,San Francisco,PhD,6128,9,Male
2453,29,Engineering,Intern,79700,2018-03-22,Good,New York,Bachelor's,7184,9,Female
2454,33,Marketing,Intern,110523,2020-07-07,Good,Dallas,PhD,8426,9,Male
2455,53,Finance,Senior,100829,2010-10-20,Average,Chicago,PhD,4504,20,Male
2456,56,HR,Senior,58541,2011-10-04,Average,San Francisco,Master's,7360,14,Female
2457,60,Engineering,Intern,50042,2011-12-14,Average,New York,High School,3776,8,Female
2458,37,Finance,Manager,51531,2017-06-17,Average,Dallas,PhD,9135,4,Female
2459,34,Marketing,Junior,32009,2010-01-29,Average,Los Angeles,High School,2179,6,Male
2460,33,Finance,Manager,78256,2022-09-15,Good,New York,Bachelor's,2517,6,Male
2461,47,Finance,Manager,43941,2010-01-02,Average,New York,Master's,7703,7,Female
2462,26,Finance,Junior,145321,2023-02-17,Good,New York,High School,3542,7,Female
2463,47,Engineering,Manager,50354,2021-12-04,Average,San Francisco,High School,8264,15,Female
2464,58,Marketing,Manager,127212,2012-05-26,Average,Chicago,Bachelor's,3532,17,Male
2465,56,Finance,Manager,34929,2022-10-06,Excellent,Chicago,Master's,3312,16,Male
2466,50,Engineering,Junior,70470,2024-11-26,Good,Dallas,High School,946,14,Male
